date,contract_month,roll_day,open,high,low,close,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,open_interest
2024-01-30,202402,false,18129,18139,18064,18081,17847,17857,17782,17799,63313,80335
2024-01-31,202402,false,17990,18003,17904,17921,17708,17721,17622,17639,78949,78494
2024-02-01,202402,false,17956,17994,17882,17985,17674,17712,17600,17703,82846,79266
2024-02-02,202402,false,18100,18105,18023,18084,17818,17823,17741,17802,64193,79503
2024-02-05,202402,false,18008,18102,17958,18085,17726,17820,17676,17803,72290,76564
2024-02-15,202402,false,18590,18696,18531,18666,18308,18414,18249,18384,112201,76320
2024-02-16,202402,false,18683,18726,18633,18639,18401,18444,18351,18357,65410,71159
2024-02-19,202402,false,18680,18692,18619,18669,18398,18410,18337,18387,80197,51848
2024-02-20,202403,true,18641,18763,18605,18760,18350,18472,18314,18469,42071,63509
2024-02-21,202403,false,18755,18755,18679,18693,18464,18464,18388,18402,44868,70761
2024-02-22,202403,false,18887,18890,18751,18886,18596,18599,18460,18595,84610,74973
2024-02-23,202403,false,18990,19000,18898,18912,18699,18709,18607,18621,80858,75413
2024-02-26,202403,false,18907,18996,18853,18964,18616,18705,18562,18673,68087,77674
2024-02-27,202403,false,18950,19020,18750,18870,18659,18729,18459,18579,120451,76800
2024-02-29,202403,false,18808,18997,18805,18961,18517,18706,18514,18670,84818,77669
2024-03-01,202403,false,18968,19017,18924,18961,18677,18726,18633,18670,75198,76059
2024-03-04,202403,false,19144,19340,19137,19311,18853,19049,18846,19020,97821,78964
2024-03-05,202403,false,19362,19436,19305,19390,19071,19145,19014,19099,83640,78397
2024-03-06,202403,false,19282,19523,19271,19507,18991,19232,18980,19216,96101,77454
2024-03-07,202403,false,19688,19770,19584,19702,19397,19479,19293,19411,122063,75980
2024-03-08,202403,false,19930,20009,19638,19794,19639,19718,19347,19503,172140,74424
2024-03-11,202403,false,19691,19825,19679,19716,19400,19534,19388,19425,97483,72175
2024-03-12,202403,false,19714,19956,19698,19954,19423,19665,19407,19663,91498,75208
2024-03-13,202403,false,19994,20064,19886,19928,19703,19773,19595,19637,111450,74018
2024-03-14,202403,false,19897,19978,19799,19940,19606,19687,19508,19649,108905,75728
2024-03-15,202403,false,19828,19873,19723,19728,19537,19582,19432,19437,109827,74667
2024-03-18,202403,false,19778,19920,19747,19914,19487,19629,19456,19623,100312,54819
2024-03-19,202404,true,19845,19929,19762,19885,19536,19620,19453,19576,42402,54310
2024-03-20,202404,false,19866,19972,19794,19833,19557,19663,19485,19524,68842,66799
2024-03-21,202404,false,20048,20264,20029,20260,19739,19955,19720,19951,110169,74326
2024-03-22,202404,false,20226,20285,20122,20240,19917,19976,19813,19931,94477,69360
2024-03-25,202404,false,20256,20307,20188,20229,19947,19998,19879,19920,72613,69854
2024-03-26,202404,false,20280,20459,20038,20185,19971,20150,19729,19876,173550,71018
2024-03-27,202404,false,20185,20288,20148,20258,19876,19979,19839,19949,86234,71921
2024-03-28,202404,false,20238,20250,20081,20202,19929,19941,19772,19893,103798,73979
2024-03-29,202404,false,20226,20299,20192,20278,19917,19990,19883,19969,84010,75653
2024-04-01,202404,false,20393,20400,20259,20293,20084,20091,19950,19984,83567,75298
2024-04-02,202404,false,20350,20524,20350,20521,20041,20215,20041,20212,96508,80556
2024-04-03,202404,false,20370,20419,20275,20351,20061,20110,19966,20042,111570,75377
2024-04-08,202404,false,20404,20520,20375,20447,20095,20211,20066,20138,85815,75084
2024-04-09,202404,false,20538,20877,20518,20869,20229,20568,20209,20560,117238,77274
2024-04-10,202404,false,20822,20892,20804,20848,20513,20583,20495,20539,75731,74809
2024-04-11,202404,false,20706,20764,20651,20752,20397,20455,20342,20443,88537,74658
2024-04-12,202404,false,20745,20809,20682,20753,20436,20500,20373,20444,91615,69576
2024-04-15,202404,false,20544,20605,20460,20506,20235,20296,20151,20197,114946,52136
2024-04-16,202405,true,20334,20334,19834,19982,19990,19990,19490,19638,52436,57714
2024-04-17,202405,false,19979,20242,19955,20189,19635,19898,19611,19845,78050,68100
2024-04-18,202405,false,20070,20359,20025,20353,19726,20015,19681,20009,120221,70527
2024-04-19,202405,false,19840,19924,19265,19559,19496,19580,18921,19215,237961,69324
2024-04-22,202405,false,19620,19715,19445,19528,19276,19371,19101,19184,135191,64468
2024-04-23,202405,false,19651,19745,19554,19680,19307,19401,19210,19336,100612,66999
2024-04-24,202405,false,19930,20202,19916,20170,19586,19858,19572,19826,101458,70681
2024-04-25,202405,false,19940,19979,19834,19880,19596,19635,19490,19536,96972,67785
2024-04-26,202405,false,20126,20271,20070,20176,19782,19927,19726,19832,113798,68404
2024-04-29,202405,false,20350,20560,20310,20550,20006,20216,19966,20206,97993,73761
2024-04-30,202405,false,20518,20576,20404,20413,20174,20232,20060,20069,77061,70218
2024-05-02,202405,false,20250,20380,20215,20292,19906,20036,19871,19948,90193,69380
2024-05-03,202405,false,20548,20597,20306,20382,20204,20253,19962,20038,100974,70362
2024-05-06,202405,false,20685,20714,20562,20601,20341,20370,20218,20257,83722,73198
2024-05-07,202405,false,20733,20756,20536,20648,20389,20412,20192,20304,85595,71409
2024-05-08,202405,false,20618,20738,20574,20724,20274,20394,20230,20380,73449,71217
2024-05-09,202405,false,20707,20763,20605,20612,20363,20419,20261,20268,79443,67471
2024-05-10,202405,false,20738,20828,20616,20812,20394,20484,20272,20468,97925,63044
2024-05-13,202405,false,20942,20965,20833,20881,20598,20621,20489,20537,98279,42670
2024-05-14,202406,true,20876,21014,20870,21009,20529,20667,20523,20662,35328,50624
2024-05-15,202406,false,21192,21381,21120,21243,20845,21034,20773,20896,63095,63523
2024-05-16,202406,false,21465,21556,21326,21372,21118,21209,20979,21025,104856,69086
2024-05-17,202406,false,21303,21407,21288,21335,20956,21060,20941,20988,71837,69083
2024-05-20,202406,false,21435,21485,21153,21299,21088,21138,20806,20952,109398,70697
2024-05-21,202406,false,21324,21350,21165,21282,20977,21003,20818,20935,74973,71764
2024-05-22,202406,false,21293,21613,21283,21581,20946,21266,20936,21234,95352,78353
2024-05-23,202406,false,21630,21661,21492,21605,21283,21314,21145,21258,85458,76142
2024-05-24,202406,false,21448,21617,21414,21568,21101,21270,21067,21221,74314,76945
2024-05-27,202406,false,21670,21917,21655,21870,21323,21570,21308,21523,88063,78958
2024-05-28,202406,false,21892,21994,21845,21951,21545,21647,21498,21604,71888,79564
2024-05-29,202406,false,21865,21907,21720,21730,21518,21560,21373,21383,85938,79859
2024-05-30,202406,false,21512,21553,21368,21395,21165,21206,21021,21048,100242,79612
2024-05-31,202406,false,21505,21583,21253,21288,21158,21236,20906,20941,130856,83655
2024-06-03,202406,false,21469,21698,21424,21655,21122,21351,21077,21308,116258,86389
2024-06-04,202406,false,21560,21574,21284,21327,21213,21227,20937,20980,111097,83092
2024-06-05,202406,false,21350,21493,21226,21460,21003,21146,20879,21113,108838,82316
2024-06-06,202406,false,21825,21962,21791,21873,21478,21615,21444,21526,109836,82862
2024-06-07,202406,false,21839,21908,21781,21894,21492,21561,21434,21547,69801,80182
2024-06-11,202406,false,21920,21970,21783,21801,21573,21623,21436,21454,94289,75320
2024-06-12,202406,false,21829,22063,21790,22046,21482,21716,21443,21699,95615,78963
2024-06-13,202406,false,22308,22473,22207,22325,21961,22126,21860,21978,114828,75421
2024-06-14,202406,false,22274,22514,22270,22510,21927,22167,21923,22163,86467,71619
2024-06-17,202406,false,22430,22554,22420,22477,22083,22207,22073,22130,91913,45429
2024-06-18,202407,true,22592,22682,22545,22672,22359,22449,22312,22439,33108,58250
2024-06-19,202407,false,22883,23172,22848,23135,22650,22939,22615,22902,71704,72708
2024-06-20,202407,false,23153,23380,23106,23377,22920,23147,22873,23144,90192,79838
2024-06-21,202407,false,23034,23291,23025,23207,22801,23058,22792,22974,98199,79392
2024-06-24,202407,false,23050,23073,22708,22754,22817,22840,22475,22521,125022,77031
2024-06-25,202407,false,22608,22776,22410,22747,22375,22543,22177,22514,126047,76265
2024-06-26,202407,false,22806,23005,22744,22876,22573,22772,22511,22643,113347,80383
2024-06-27,202407,false,22614,22822,22555,22797,22381,22589,22322,22564,83796,78201
2024-06-28,202407,false,22908,23117,22793,22980,22675,22884,22560,22747,103428,81762
2024-07-01,202407,false,22960,23166,22938,22993,22727,22933,22705,22760,83651,82025
2024-07-02,202407,false,22838,22993,22717,22835,22605,22760,22484,22602,104985,80084
2024-07-03,202407,false,23073,23188,22981,23183,22840,22955,22748,22950,83985,82758
2024-07-04,202407,false,23487,23626,23461,23621,23254,23393,23228,23388,88198,83790
2024-07-05,202407,false,23659,23677,23526,23571,23426,23444,23293,23338,60596,82017
2024-07-08,202407,false,23545,23994,23512,23909,23312,23761,23279,23676,107009,85253
2024-07-09,202407,false,23945,24092,23624,23881,23712,23859,23391,23648,130797,83035
2024-07-10,202407,false,23759,24014,23702,24002,23526,23781,23469,23769,106474,83357
2024-07-11,202407,false,24251,24405,24160,24371,24018,24172,23927,24138,93552,82254
2024-07-12,202407,false,24038,24070,23784,23814,23805,23837,23551,23581,115064,76346
2024-07-15,202407,false,24091,24112,23756,23851,23858,23879,23523,23618,128376,51912
2024-07-16,202408,true,23842,24172,23838,23996,23607,23937,23603,23761,35439,59691
2024-07-17,202408,false,24009,24009,23692,23779,23774,23774,23457,23544,71906,75313
2024-07-18,202408,false,23294,23444,23154,23387,23059,23209,22919,23152,126201,84604
2024-07-19,202408,false,23148,23185,22853,22907,22913,22950,22618,22672,126482,81798
2024-07-22,202408,false,22859,22906,22184,22374,22624,22671,21949,22139,177941,85117
2024-07-23,202408,false,22600,22871,22571,22835,22365,22636,22336,22600,95310,81335
2024-07-26,202408,false,22028,22156,21918,22096,21793,21921,21683,21861,121567,80936
2024-07-29,202408,false,22430,22519,22146,22256,22195,22284,21911,22021,99245,80737
2024-07-30,202408,false,21933,22299,21809,22252,21698,22064,21574,22017,126029,81657
2024-07-31,202408,false,22050,22348,22013,22284,21815,22113,21778,22049,109982,80444
2024-08-01,202408,false,22721,22728,22460,22660,22486,22493,22225,22425,102459,83214
2024-08-02,202408,false,22000,22099,21508,21526,21765,21864,21273,21291,139674,87386
2024-08-05,202408,false,20712,20742,19374,19374,20477,20507,19139,19139,211207,77869
2024-08-06,202408,false,20395,20790,19589,20455,20160,20555,19354,20220,190100,75639
2024-08-07,202408,false,20500,21335,20494,21142,20265,21100,20259,20907,155051,78081
2024-08-08,202408,false,20680,21082,20545,20698,20445,20847,20310,20463,121331,76723
2024-08-09,202408,false,21305,21593,21032,21483,21070,21358,20797,21248,136829,79384
2024-08-12,202408,false,21650,21895,21600,21676,21415,21660,21365,21441,89347,78486
2024-08-13,202408,false,21848,21898,21662,21771,21613,21663,21427,21536,68585,78430
2024-08-14,202408,false,22104,22158,21908,21996,21869,21923,21673,21761,85768,80441
2024-08-15,202408,false,21993,22114,21836,21840,21758,21879,21601,21605,71553,78839
2024-08-16,202408,false,22324,22447,22277,22365,22089,22212,22042,22130,83257,73203
2024-08-19,202408,false,22400,22521,22320,22361,22165,22286,22085,22126,103565,48532
2024-08-20,202409,true,22484,22521,22356,22403,22281,22318,22153,22200,33498,65120
2024-08-21,202409,false,22282,22315,22165,22202,22079,22112,21962,21999,44448,78391
2024-08-22,202409,false,22229,22277,22026,22100,22026,22074,21823,21897,72407,80840
2024-08-23,202409,false,21942,22170,21865,22123,21739,21967,21662,21920,67429,80092
2024-08-26,202409,false,22230,22450,22131,22210,22027,22247,21928,22007,82518,83602
2024-08-27,202409,false,22112,22210,21998,22152,21909,22007,21795,21949,64037,81648
2024-08-28,202409,false,22181,22414,22048,22405,21978,22211,21845,22202,77112,82358
2024-08-29,202409,false,21938,22245,21900,22167,21735,22042,21697,21964,80378,79788
2024-08-30,202409,false,22320,22366,22213,22318,22117,22163,22010,22115,62747,82251
2024-09-02,202409,false,22318,22448,22172,22212,22115,22245,21969,22009,72350,84141
2024-09-03,202409,false,22205,22314,22000,22051,22002,22111,21797,21848,72699,82306
2024-09-04,202409,false,21246,21347,20828,20940,21043,21144,20625,20737,139676,75158
2024-09-05,202409,false,21310,21454,21056,21183,21107,21251,20853,20980,85120,73170
2024-09-06,202409,false,21211,21435,21013,21316,21008,21232,20810,21113,92055,72351
2024-09-09,202409,false,20734,21125,20616,21083,20531,20922,20413,20880,95274,71092
2024-09-10,202409,false,21233,21281,20905,21005,21030,21078,20702,20802,96570,69425
2024-09-11,202409,false,21100,21130,20950,21006,20897,20927,20747,20803,74321,70009
2024-09-12,202409,false,21597,21780,21461,21703,21394,21577,21258,21500,91690,67746
2024-09-13,202409,false,21800,21833,21657,21815,21597,21630,21454,21612,74408,53424
2024-09-16,202410,true,21839,21886,21750,21834,21617,21664,21528,21612,36944,54139
2024-09-18,202410,false,21761,21881,21625,21694,21539,21659,21403,21472,42700,66820
2024-09-19,202410,false,21763,22082,21661,22075,21541,21860,21439,21853,82818,73946
2024-09-20,202410,false,22345,22425,22186,22216,22123,22203,21964,21994,69559,77252
2024-09-23,202410,false,22291,22392,22258,22338,22069,22170,22036,22116,52925,79093
2024-09-24,202410,false,22298,22508,22152,22493,22076,22286,21930,22271,77440,76019
2024-09-25,202410,false,22835,22860,22739,22792,22613,22638,22517,22570,63897,79930
2024-09-26,202410,false,23034,23078,22892,22957,22812,22856,22670,22735,65948,81470
2024-09-27,202410,false,23190,23195,22878,22892,22968,22973,22656,22670,75657,82677
2024-09-30,202410,false,22699,22755,22316,22326,22477,22533,22094,22104,87164,80080
2024-10-01,202410,false,22246,22463,22228,22391,22024,22241,22006,22169,57504,80872
2024-10-04,202410,false,22331,22507,22250,22288,22109,22285,22028,22066,83107,79065
2024-10-07,202410,false,22570,22808,22539,22767,22348,22586,22317,22545,76667,82989
2024-10-08,202410,false,22606,22634,22392,22578,22384,22412,22170,22356,73369,77985
2024-10-09,202410,false,22770,22888,22666,22699,22548,22666,22444,22477,66303,78346
2024-10-11,202410,false,22829,23047,22794,22911,22607,22825,22572,22689,69251,77427
2024-10-14,202410,false,22987,23049,22818,23005,22765,22827,22596,22783,85874,51580
2024-10-15,202411,true,23225,23441,23165,23288,22943,23159,22883,23006,31828,57399
2024-10-16,202411,false,22952,23260,22921,23061,22670,22978,22639,22779,49987,70333
2024-10-17,202411,false,23142,23277,23005,23256,22860,22995,22723,22974,75826,71693
2024-10-18,202411,false,23820,23840,23527,23657,23538,23558,23245,23375,90326,74956
2024-10-21,202411,false,23810,23836,23566,23574,23528,23554,23284,23292,53481,74766
2024-10-22,202411,false,23560,23637,23332,23621,23278,23355,23050,23339,70377,72949
2024-10-23,202411,false,23498,23511,23336,23409,23216,23229,23054,23127,65409,72810
2024-10-24,202411,false,23383,23449,23203,23290,23101,23167,22921,23008,73038,71208
2024-10-25,202411,false,23270,23487,23252,23476,22988,23205,22970,23194,57307,74207
2024-10-28,202411,false,23650,23657,23216,23322,23368,23375,22934,23040,84796,74614
2024-10-29,202411,false,23137,23148,22693,22979,22855,22866,22411,22697,107580,74625
2024-10-30,202411,false,23072,23145,22845,22901,22790,22863,22563,22619,63255,73683
2024-11-01,202411,false,22397,22822,22232,22767,22115,22540,21950,22485,87411,71644
2024-11-04,202411,false,22767,23046,22700,23036,22485,22764,22418,22754,65879,72446
2024-11-05,202411,false,22808,23239,22782,23137,22526,22957,22500,22855,73010,72684
2024-11-06,202411,false,23250,23448,23051,23319,22968,23166,22769,23037,102643,74000
2024-11-07,202411,false,23183,23576,23085,23525,22901,23294,22803,23243,78519,75116
2024-11-08,202411,false,23772,23794,23528,23774,23490,23512,23246,23492,71139,73378
2024-11-11,202411,false,23555,23632,23309,23572,23273,23350,23027,23290,71558,74767
2024-11-12,202411,false,23013,23242,22863,22875,22731,22960,22581,22593,84421,73649
2024-11-13,202411,false,22755,23015,22730,22786,22473,22733,22448,22504,73177,70949
2024-11-14,202411,false,22786,22880,22576,22692,22504,22598,22294,22410,86815,70720
2024-11-15,202411,false,22710,22930,22684,22762,22428,22648,22402,22480,71504,68388
2024-11-18,202411,false,22654,22789,22544,22573,22372,22507,22262,22291,93348,45523
2024-11-19,202412,true,22666,23032,22631,22895,22337,22703,22302,22566,36205,61280
2024-11-20,202412,false,22947,22999,22755,22779,22618,22670,22426,22450,40878,72806
2024-11-21,202412,false,22647,22733,22514,22575,22318,22404,22185,22246,74026,76311
2024-11-22,202412,false,22811,23066,22780,23032,22482,22737,22451,22703,71376,75719
2024-11-25,202412,false,23254,23287,23014,23062,22925,22958,22685,22733,61805,81318
2024-11-26,202412,false,22710,22845,22615,22634,22381,22516,22286,22305,68259,81107
2024-11-27,202412,false,22600,22690,22341,22352,22271,22361,22012,22023,67320,81400
2024-11-28,202412,false,22302,22385,22117,22330,21973,22056,21788,22001,75167,81045
2024-11-29,202412,false,22210,22438,22004,22307,21881,22109,21675,21978,84632,79496
2024-12-02,202412,false,22530,22828,22498,22822,22201,22499,22169,22493,61921,78718
2024-12-03,202412,false,23152,23191,22999,23111,22823,22862,22670,22782,64384,77052
2024-12-04,202412,false,23200,23296,23071,23286,22871,22967,22742,22957,52064,75381
2024-12-05,202412,false,23260,23328,23211,23252,22931,22999,22882,22923,45283,74237
2024-12-06,202412,false,23321,23360,23134,23180,22992,23031,22805,22851,60688,73146
2024-12-09,202412,false,23193,23287,23170,23250,22864,22958,22841,22921,47014,73376
2024-12-10,202412,false,23228,23337,23026,23078,22899,23008,22697,22749,70540,74389
2024-12-11,202412,false,22887,23055,22824,22847,22558,22726,22495,22518,60252,76378
2024-12-12,202412,false,23004,23211,23003,23107,22675,22882,22674,22778,59344,77376
2024-12-13,202412,false,22996,23092,22888,22984,22667,22763,22559,22655,64309,73029
2024-12-16,202412,false,23220,23270,22946,22966,22891,22941,22617,22637,95042,44146
2024-12-17,202501,true,23175,23260,23082,23096,22780,22865,22687,22701,33806,58344
2024-12-18,202501,false,23002,23249,22972,23179,22607,22854,22577,22784,43700,69637
2024-12-19,202501,false,22747,22906,22718,22852,22352,22511,22323,22457,72523,72346
2024-12-20,202501,false,22767,22793,22590,22631,22372,22398,22195,22236,75535,71133
2024-12-23,202501,false,22904,23245,22899,23233,22509,22850,22504,22838,67589,73230
2024-12-24,202501,false,23430,23459,23187,23201,23035,23064,22792,22806,47581,72189
2024-12-25,202501,false,23340,23349,23240,23326,22945,22954,22845,22931,32836,72934
2024-12-26,202501,false,23358,23380,23285,23326,22963,22985,22890,22931,27231,74328
2024-12-27,202501,false,23194,23378,23148,23372,22799,22983,22753,22977,43009,73146
2024-12-30,202501,false,23202,23324,23154,23171,22807,22929,22759,22776,37022,73059
2024-12-31,202501,false,22998,23110,22955,23044,22603,22715,22560,22649,48455,72625
2025-01-02,202501,false,22935,22995,22689,22843,22540,22600,22294,22448,78968,73861
2025-01-03,202501,false,22935,23108,22905,22977,22540,22713,22510,22582,62488,71366
2025-01-06,202501,false,23222,23620,23218,23606,22827,23225,22823,23211,71554,73696
2025-01-07,202501,false,23965,23990,23723,23742,23570,23595,23328,23347,60282,72125
2025-01-08,202501,false,23549,23649,23439,23449,23154,23254,23044,23054,57685,75245
2025-01-09,202501,false,23258,23410,23083,23099,22863,23015,22688,22704,61445,74063
2025-01-10,202501,false,23083,23141,22955,23058,22688,22746,22560,22663,66921,68891
2025-01-13,202501,false,22960,23008,22431,22540,22565,22613,22036,22145,125404,46700
2025-01-14,202502,true,22690,22833,22595,22824,22225,22368,22130,22359,34028,57401
2025-01-15,202502,false,22814,22821,22512,22515,22349,22356,22047,22050,40448,69986
2025-01-16,202502,false,23080,23217,22990,23035,22615,22752,22525,22570,72531,73986
2025-01-17,202502,false,23277,23318,22956,23188,22812,22853,22491,22723,65291,68511
2025-01-20,202502,false,23249,23417,23222,23343,22784,22952,22757,22878,44940,69976
2025-01-21,202502,false,23426,23432,23203,23361,22961,22967,22738,22896,54466,69026
2025-01-22,202502,false,23600,23719,23573,23689,23135,23254,23108,23224,53241,70561
2025-02-03,202502,false,22680,22817,22539,22596,22215,22352,22074,22131,84296,71520
2025-02-04,202502,false,22919,22945,22708,22825,22454,22480,22243,22360,58313,70096
2025-02-05,202502,false,23077,23284,23063,23137,22612,22819,22598,22672,58490,71331
2025-02-06,202502,false,23355,23379,23234,23295,22890,22914,22769,22830,39302,71292
2025-02-07,202502,false,23285,23465,23278,23428,22820,23000,22813,22963,38176,72754
2025-02-10,202502,false,23324,23366,23167,23236,22859,22901,22702,22771,53285,70257
2025-02-11,202502,false,23391,23503,23302,23334,22926,23038,22837,22869,48345,70316
2025-02-12,202502,false,23429,23536,23292,23311,22964,23071,22827,22846,50117,71120
2025-02-13,202502,false,23435,23460,23250,23401,22970,22995,22785,22936,46850,70651
2025-02-14,202502,false,23338,23349,23116,23180,22873,22884,22651,22715,62395,68771
2025-02-17,202502,false,23286,23540,23283,23506,22821,23075,22818,23041,81615,41481
2025-02-18,202503,true,23581,23665,23483,23652,23109,23193,23011,23180,29455,58010
2025-02-19,202503,false,23582,23695,23568,23610,23110,23223,23096,23138,32947,67747
2025-02-20,202503,false,23505,23564,23371,23536,23033,23092,22899,23064,58443,70449
2025-02-21,202503,false,23533,23761,23474,23743,23061,23289,23002,23271,54437,73602
2025-02-24,202503,false,23549,23564,23444,23556,23077,23092,22972,23084,48887,71659
2025-02-25,202503,false,23231,23345,23138,23295,22759,22873,22666,22823,60003,72911
2025-02-26,202503,false,23150,23421,23104,23417,22678,22949,22632,22945,59018,73697
2025-02-27,202503,false,23374,23434,23127,23189,22902,22962,22655,22717,68861,72728
2025-03-03,202503,false,22650,22797,22611,22724,22178,22325,22139,22252,78247,78397
2025-03-04,202503,false,22242,22668,22194,22588,21770,22196,21722,22116,84542,75369
2025-03-05,202503,false,22659,22927,22637,22892,22187,22455,22165,22420,67984,75373
2025-03-06,202503,false,22991,23017,22704,22762,22519,22545,22232,22290,56232,73607
2025-03-07,202503,false,22499,22685,22480,22523,22027,22213,22008,22051,54464,73308
2025-03-10,202503,false,22456,22547,22315,22446,21984,22075,21843,21974,65258,74605
2025-03-11,202503,false,21868,22085,21661,22027,21396,21613,21189,21555,87716,74438
2025-03-12,202503,false,22101,22345,22044,22234,21629,21873,21572,21762,67700,74512
2025-03-13,202503,false,22445,22475,21917,21923,21973,22003,21445,21451,76396,75560
2025-03-14,202503,false,22120,22131,21874,21962,21648,21659,21402,21490,73591,73816
2025-03-17,202503,false,22161,22312,22111,22155,21689,21840,21639,21683,91180,47768
2025-03-18,202504,true,22359,22380,22196,22249,21865,21886,21702,21755,35835,61366
2025-03-19,202504,false,22244,22262,21977,22018,21750,21768,21483,21524,45036,72749
2025-03-20,202504,false,22236,22417,22202,22365,21742,21923,21708,21871,62082,75891
2025-03-21,202504,false,22323,22377,22173,22181,21829,21883,21679,21687,59593,74124
2025-03-24,202504,false,22302,22399,22124,22151,21808,21905,21630,21657,53681,73844
2025-03-25,202504,false,22330,22443,22202,22301,21836,21949,21708,21807,64095,72654
2025-03-26,202504,false,22409,22429,22250,22304,21915,21935,21756,21810,53992,73536
2025-03-27,202504,false,22031,22052,21891,21971,21537,21558,21397,21477,60620,77260
2025-03-28,202504,false,21750,21795,21485,21599,21256,21301,20991,21105,79673,78618
2025-03-31,202504,false,20856,21065,20724,20764,20362,20571,20230,20270,103146,77322
2025-04-01,202504,false,21000,21271,20888,21187,20506,20777,20394,20693,81447,75350
2025-04-02,202504,false,21273,21360,21188,21296,20779,20866,20694,20802,66423,73424
2025-04-07,202504,false,19167,19167,19167,19167,18673,18673,18673,18673,2736,72153
2025-04-08,202504,false,18596,18754,18004,18169,18102,18260,17510,17675,152423,74145
2025-04-09,202504,false,17846,18286,17139,17184,17352,17792,16645,16690,176779,75040
2025-04-10,202504,false,18902,18902,18902,18902,18408,18408,18408,18408,2382,73614
2025-04-11,202504,false,18560,19566,18441,19543,18066,19072,17947,19049,132834,68917
2025-04-14,202504,false,19800,19982,19450,19497,19306,19488,18956,19003,129898,42611
2025-04-15,202505,true,19555,19803,19482,19778,19077,19325,19004,19300,41339,61771
2025-04-16,202505,false,19539,19622,19304,19349,19061,19144,18826,18871,52635,72455
2025-04-17,202505,false,19243,19406,19112,19367,18765,18928,18634,18889,79033,75353
2025-04-18,202505,false,19380,19432,19288,19334,18902,18954,18810,18856,43062,75346
2025-04-21,202505,false,19347,19368,19027,19099,18869,18890,18549,18621,60135,77958
2025-04-22,202505,false,18945,19035,18773,18803,18467,18557,18295,18325,69898,77935
2025-04-23,202505,false,19250,19596,19171,19558,18772,19118,18693,19080,76954,80243
2025-04-24,202505,false,19636,19682,19413,19460,19158,19204,18935,18982,58194,76921
2025-04-25,202505,false,19980,20008,19848,19873,19502,19530,19370,19395,66662,76739
2025-04-28,202505,false,19965,20053,19933,19965,19487,19575,19455,19487,44357,75569
2025-04-29,202505,false,19980,20207,19963,20155,19502,19729,19485,19677,57788,77121
2025-04-30,202505,false,20091,20268,20065,20154,19613,19790,19587,19676,58130,75177
2025-05-02,202505,false,20488,20710,20469,20682,20010,20232,19991,20204,61777,78333
2025-05-05,202505,false,20757,20796,20206,20423,20279,20318,19728,19945,97067,78398
2025-05-06,202505,false,20150,20483,20150,20345,19672,20005,19672,19867,69754,82061
2025-05-07,202505,false,20440,20560,20265,20377,19962,20082,19787,19899,73631,83188
2025-05-08,202505,false,20475,20695,20452,20578,19997,20217,19974,20100,63264,85049
2025-05-09,202505,false,20649,20872,20596,20845,20171,20394,20118,20367,67856,87495
2025-05-12,202505,false,21015,21134,20978,21073,20537,20656,20500,20595,58691,89150
2025-05-13,202505,false,21421,21520,21288,21355,20943,21042,20810,20877,61021,88220
2025-05-14,202505,false,21677,21787,21579,21772,21199,21309,21101,21294,59116,89341
2025-05-15,202505,false,21776,21810,21676,21695,21298,21332,21198,21217,45704,87724
2025-05-16,202505,false,21775,21878,21679,21823,21297,21400,21201,21345,55404,81711
2025-05-19,202506,true,21587,21620,21408,21437,21210,21243,21031,21060,45753,50667
2025-05-20,202506,false,21663,21663,21412,21459,21286,21286,21035,21082,45424,81538
2025-05-21,202506,false,21472,21747,21472,21683,21095,21370,21095,21306,44969,91948
2025-05-22,202506,false,21465,21550,21396,21499,21088,21173,21019,21122,48283,94839
2025-05-23,202506,false,21558,21640,21372,21466,21181,21263,20995,21089,51667,94058
2025-05-26,202506,false,21450,21569,21357,21381,21073,21192,20980,21004,56961,96104
2025-05-27,202506,false,21403,21438,21133,21221,21026,21061,20756,20844,61109,98345
2025-05-28,202506,false,21420,21512,21150,21250,21043,21135,20773,20873,69146,98298
2025-05-29,202506,false,21513,21616,21275,21317,21136,21239,20898,20940,76415,98813
2025-06-02,202506,false,20976,21049,20790,20870,20599,20672,20413,20493,66441,99450
2025-06-03,202506,false,21034,21221,20955,20974,20657,20844,20578,20597,64909,94985
2025-06-04,202506,false,21280,21533,21261,21479,20903,21156,20884,21102,61616,96663
2025-06-05,202506,false,21589,21677,21512,21554,21212,21300,21135,21177,46482,95433
2025-06-06,202506,false,21599,21630,21513,21566,21222,21253,21136,21189,37655,93993
2025-06-09,202506,false,21663,21788,21626,21719,21286,21411,21249,21342,43471,93256
2025-06-10,202506,false,21879,22236,21850,22116,21502,21859,21473,21739,70320,95418
2025-06-11,202506,false,22296,22355,22190,22344,21919,21978,21813,21967,53385,92578
2025-06-12,202506,false,22315,22329,22214,22253,21938,21952,21837,21876,43973,89914
2025-06-13,202506,false,21954,22139,21893,21940,21577,21762,21516,21563,87803,82391
2025-06-16,202507,true,21686,21717,21559,21692,21649,21680,21522,21655,51028,55179
2025-06-17,202507,false,21801,21906,21683,21791,21764,21869,21646,21754,49873,86337
2025-06-18,202507,false,21714,21962,21694,21931,21677,21925,21657,21894,40655,94806
2025-06-19,202507,false,21820,21857,21675,21703,21783,21820,21638,21666,52900,94618
2025-06-20,202507,false,21635,21743,21470,21650,21598,21706,21433,21613,67982,94668
